-1.8327310040490108,0.30348638223614,0.10528411629586998,-7.3721905510325225,-1.0904548696917429,-1.3794320319089186,1.9493078278795295,-1.0158752460422313,0.2188320164576112,4.5998575544346565,2.396124538280283,0.34813720425349715,1.9493078278795402,-1.0158752460422438,0.21883201645761474,3.9788971076800372,2.3522861113703737,0.0939899012068004,-1.0103759508227022,-0.9811478856754814,-1.354007380192133,-0.7988238699255614,0.23958307930582734,-1.3223418360377774,-1.9439002401249699,0.7281475414613858,-0.7334398629659962,-0.5433025816012922,0.5327519466315831,-0.9218926637321179,-2.57069883819865,0.6625591416765619,-0.9266938306348926,-3.6796325436982453,0.2661629947474857,-0.18122903023271242,-3.7153408450127383,0.20419327111145336,-0.9218015981547829,-3.2891393729937146,0.8661191957488619,-1.0566190634025645,-3.572235643539379,0.2496459532776676,-1.268158108731285,-3.971241281788343,0.3554337687203599,-1.0539291992901276,-3.227289197773345,0.36360393130044066,-0.9965284658316751,-2.5838908652595993,0.23664032898415144,-1.4713993722767853,0,0,0,1
-2.3575886221200726,0.49484508250341275,-0.6059690141509666,-6.882723790216488,-1.1627036535249724,-1.1222852443945284,0.42977383711405714,-0.8554769962256152,-0.1642932839572282,14.398993855225667,0.3700390711730108,0.9541553591324039,0.4297738371140838,-0.8554769962256241,-0.16429328395721754,-0.46029726760276723,0.1734992309003367,0.5614269505235256,-1.8313228110203141,0.013548077201601672,-0.19254154470046636,-0.018068985054243925,0.9988031060060543,-0.4460796224418715,-0.31196085391645667,1.270816567621452,-0.5201449443888819,-0.7880472781383414,1.4256721635973033,-0.017854760099542233,-1.6600624297296633,1.0197693431074875,-0.603521653164993,-2.086492783167662,0.683305530419025,-1.032800755193664,-2.298569714117969,1.1567413770746438,-0.7951140064873741,-1.6065682113389759,1.4024551030527093,-0.743689590428767,-2.014459385189612,0.7372986208046388,-1.1419816814203863,-1.8633218337867508,0.9975553342255861,-0.7072857016637304,-2.1291791088660244,0.7509520873675388,-1.2401365739330572,-2.1713472177620226,0.8764559568103856,-1.1384824580464468,0,0,0,1
-5.426564400905356,0.4001687131334579,-0.32651452952691695,-6.020112719065061,-0.36493637956378144,-1.662788156878173,-2.2689494307582034,-1.1751333226833243,0.34727498625690956,8.645209202496886,3.1088803850532223,0.4754720112124229,-2.2689494307582,-1.1751333226833243,0.34727498625692377,1.2796839502819726,0.9602292097679932,-0.25378429474429254,-2.326553783571484,0.01112067797248173,-0.7051684889268159,-1.0907342303294794,0.5854438673846367,-0.6469389081741586,-2.4283412912086835,0.5802554625731933,-0.8242041802780999,-1.8043207929357674,0.7568722181117664,-1.0189897354960884,-2.991491736942068,0.5917907364211512,-1.1153191938512332,-3.623455961307169,0.6193654214538764,-1.2315654778217304,-3.4090999618809104,-0.10558316643304089,-1.0785692992017903,-3.215077939084704,0.6046199852208076,-0.6171510552350856,-3.602078265905199,0.2860897500542148,-0.6703900806421768,-3.3471399552641774,0.8442356305196341,-0.401310534173259,-2.6440020023548687,1.0722975828112276,-0.329738016673911,-3.3328165351712222,0.671047254258049,-0.7203359657080668,0,0,0,1
-3.9205547051179597,-0.5635066188114166,-0.7673658877878546,-11.302105831028733,-1.0054754395860357,-2.836275013424385,-0.672038874118698,-2.056874659727482,-0.18057127117476846,5.158093246128649,1.5478564026674135,0.6676452721842789,-0.6720388741186625,-2.056874659727491,-0.18057127117476313,-2.051526105666049,0.7854285544330928,-0.21637965537892434,-2.436480687900449,0.6552817515737104,-0.6516845187395308,-3.281480061122849,1.0336743407596476,0.1222682794078942,-3.8923114616400607,0.8720047020109263,-0.2764833305563421,-3.1875116126547383,1.2956291311367103,-0.21553691486578508,-4.63388262882361,0.7317382700957733,-0.4943845041072539,-3.9003202023658723,1.0674380700402626,-0.33323465949853315,-4.953097690147999,0.5590174626566089,-0.1959661609293608,-4.793709641571951,0.6585876308917094,-0.7797711758584196,-4.67142573667647,0.9097580829604031,-0.20610044537160732,-4.517973165857299,0.9781974252376795,-0.5514279080252429,-4.426101689683637,0.8488223014308307,-0.35209612372167953,-4.574688353936622,0.7382332333640598,-0.34000809100633056,0,0,0,1
-1.5494930774916744,0.7314925738499722,-0.66191833033621,-6.554739349397504,-1.4116647062272265,-1.7721360732349911,0.7362631171238903,-0.8720186855093477,-0.14173009078077747,10.790716597448586,1.5369021907317446,1.535202630043786,0.7362631171238974,-0.8720186855093406,-0.1417300907807686,0.8219824416813708,0.7547619454794994,0.5163002414690787,-2.2699544048601545,-1.752070988792445,-0.6675603977267723,-1.2622480576478363,0.8065051989866667,-0.4290728426323476,-1.2339355350902377,0.6678222674248584,-0.7906168917620935,-0.9948129733102444,0.45169207153291246,-0.4019160158750079,-3.527609274884483,0.08642031914629555,-0.9511954170304975,-3.2512631360555915,0.47204441768628236,-0.919725829556354,-3.6938846024480956,-0.14236628385151562,-0.6627374207242624,-4.2989903358689325,-0.2735439756070317,-0.7534630830008577,-3.8443262650880268,0.3872609249529617,-0.456983225822718,-4.056503315371923,0.12001542067686621,-0.7831369284942706,-3.748391047232346,0.662393428226947,-0.3533347704717187,-3.5417611638855018,0.7127371542100231,-0.3705650135269547,0,0,0,1
-2.6677252563658325,-0.40195314129658044,-0.6817988105939596,-4.584741411240613,-1.6911555568067955,-0.7117771201841121,0.012894323960628284,-1.814411673746486,-0.34852985909183865,7.664815190085431,4.0702575159082794,1.2052227879726551,0.012894323960644272,-1.8144116737464913,-0.34852985909182266,1.3095427246704112,0.7934574281661018,0.5453475104157839,-1.4377236150741073,-0.9168112865861371,-1.1308359815092892,-0.7046231589745418,0.5111877639408213,-0.8366021348467765,-2.7561819761337834,0.3392507693768927,-0.7939560470244462,-1.3442462433653137,0.9992822069617198,-1.4062835219632799,-4.186945510796134,0.2342511603478865,-0.8639870146895152,-2.891667249665465,0.9960738440509438,-0.5482066362263964,-4.089586073516299,0.2947210130195739,-0.9381731351007385,-3.5921427250498983,0.8823586586944483,-0.6875700397522824,-3.652918302625766,0.8005216897459739,-0.6676854817623337,-3.668987019456818,1.030675934860275,-0.5590340748835452,-3.836454377415972,0.9325813552085709,-0.35490185000638697,-3.6450424422863765,0.8176440285408759,-0.7359816335372802,0,0,0,1
-2.9876946740813572,0.05456634443609509,-0.8993559244979217,-7.38257572707231,-1.1762351663936457,-1.3822629821611594,-0.33788367787219364,-1.7957908749671336,-0.5738156759460455,4.798557394753351,3.2001598516004375,0.9235360859601762,-0.33788367787219187,-1.7957908749671354,-0.5738156759460331,0.7293626071331598,0.6587780156203333,0.11433344581221228,-2.1678495731251726,-0.20673243263910912,-0.909875847612728,-1.0866619347240594,0.04020687784616328,0.14561799235539752,-2.183127495822914,0.5006431922983658,-0.5441971560664154,-2.7384844949539264,0.1476077288392954,-0.928702764900672,-3.324311227228442,0.6274398530793945,-0.3326326611805097,-2.2906627950787826,0.8891241770082701,-0.7201989641884499,-3.3524290482297925,-0.030244811987325093,-1.0758832007698178,-2.222915457790016,0.4969817401072696,-0.45273695970143457,-3.1791694621501954,0.08596110946931468,-0.8684693704490147,-2.3111255504959036,0.35743450855527215,-0.5108852796488943,-2.990490701871572,0.6274138847698563,-0.5570030284276726,-3.2883229470669253,0.33872898139320107,-0.2729968062021406,0,0,0,1
-4.50223814996146,-0.6135893525140421,0.20901358719657104,-6.4867712545788105,-1.2489699893733164,-0.900355884507114,-1.7999789233281849,-2.2390769915677193,0.6782342638616861,5.392974288886849,2.4574630897243512,1.09619479402226,-1.799978923328176,-2.239076991567714,0.678234263861679,1.3605010805850029,0.31996752020492814,0.505418888556548,-3.040459606222278,-0.5143906310662878,-0.4929623724463852,-2.60550166063312,0.3623358306577593,0.059481180789337174,-2.9147529078693193,0.8665986331483246,-0.0706105237550414,-2.1229775002746365,0.768098320070937,-0.42783570320783326,-4.034560717716042,0.5512656417662285,-0.2557006720089099,-3.6686334662634614,0.9159290190595133,-0.05209569862316954,-4.109656749906549,0.045784977123602744,-0.9613624021184712,-4.288957901694502,0.4220545312785564,-0.526349476605839,-3.5399266167721706,0.6661999167981971,-0.4990606405310416,-3.739916625330947,0.38251203382911925,-0.3112854143957371,-3.6021414460423458,0.39662839578440945,-0.5201113645047073,-3.778355625624844,0.5036784536169421,-0.5567118062804806,0,0,0,1
-2.9149475337311515,0.009517134028261154,-0.677900316732873,-5.620261547003434,-0.5580471764651911,-1.2577979747053325,0.26661341292347807,-1.1348463671600992,0.1304123052076651,6.896559890887412,3.2742691693456347,1.0197367257419163,0.26661341292350116,-1.1348463671600904,0.13041230520768288,0.846022631448653,3.473273622261992,1.2492867280444262,-1.4312554298934934,0.3159063542243761,-0.7263398428695105,-0.9921546463290714,1.8299143910958815,0.11232099778889726,-2.6248777004421093,0.8064065235695868,0.026819490213798147,-1.7843200818775333,1.0530117371614658,-0.27964622903945724,-3.1253489911973737,1.3011246420296452,-0.04126683349621452,-3.588249509875345,1.349596947069612,-0.12599250687827457,-3.8907922743716554,1.2580681593974035,-0.47227952217917313,-3.471092042294819,1.129670427548776,-0.48338249798926824,-4.323948448900595,1.0571069426315347,-0.18913123104620588,-4.336375176643557,0.9785381148675896,-0.31210341133293973,-4.349131475422965,0.9189937410564113,-0.6324340296502751,-4.1341644734703795,0.8575596759220048,-0.40027475515822886,0,0,0,1
-2.6075407889871265,0.7761442650971411,-0.7501468279215837,-9.091114590852602,-1.4800977679715652,-1.3611515155696603,-0.5522679464801854,-0.7454890658379298,-0.757386021535277,5.193415363547322,2.2759721730001825,0.8601715500871556,-0.5522679464801978,-0.745489065837921,-0.7573860215352575,1.3501006266098088,0.4693473495070304,0.16710614654468436,-0.7711867434688422,0.11686795356375868,-1.309009218684137,-2.8878795400329462,0.6161100636653991,-0.6940003220282769,-2.3600867283958475,0.39478582983891997,-1.2152959085494395,-2.7961532611210576,1.094901375849327,-0.365972557368325,-3.805763963842729,0.9032805322939641,-0.647791758999885,-3.998089440965513,0.3808959484879555,-0.8925584148069863,-4.037759369302604,0.5612081430753033,-0.7179708303065659,-3.9425523165036633,0.33695100362708175,-1.1231727135879304,-4.578167178104856,0.533603079557535,-1.0462337937175068,-4.346487004549443,0.7073679801759578,-0.2470838069308119,-4.06079298684803,0.3428285242147133,-1.1515680071784775,-4.066107271227025,0.871303475719456,-0.5367528572640445,0,0,0,1
