0.17700917623636397,0.007183054228068028,0.08079344351288505,31.227376639537912,0.3289321451649688,0.005376228252973409,0.6135504785427605,210.51132847617387,1,0,0,0
0.18217216796189561,0.006558238110209866,0.06492554457507144,18.831749389021354,0.21136431266139444,0.004068601939895449,0.540167295391176,214.35026043931208,0,1,0,0
0.05103951096480777,1.9501795742149361E-4,0.21060742379162514,29.87323749049699,0.07001350132444283,4.8618168120316884E-5,0.49711255813953176,207.04704471347122,0,0,1,0
0.03097244128423426,2.888076231482146E-4,0.07751589096854991,27.736500747946035,0.0804977674604585,1.3576789807741456E-4,0.5565087744328743,210.102615310964,0,0,1,0
0.17380991969845147,0.0021461391303413914,0.06461198409023734,41.69469789611641,0.1471955728707459,9.191946528363847E-4,0.508192749461601,186.15550728329512,0,0,0,1
0.20732213657953974,0.006268021661400484,0.07375475964984593,37.562099975678336,0.25972365501401434,0.005935533204045263,0.5463593231061346,199.34571444923307,0,1,0,0
0.13074136546608034,0.002509644375920194,0.04240164181990735,10.865925604575038,0.10528391768292683,0.001642308255693831,0.5231428218738395,170.01165349769002,0,0,0,1
0.20586040864434219,0.003954696246873623,0.03714534893669212,60.82365914058749,0.15125866416106368,0.0017163421210613433,0.5190987973816495,131.95555857124396,0,0,0,1
0.15939342078044283,0.007293599892987267,0.0680632750532645,31.263683499968828,0.2502903293918919,0.005732470463406854,0.5769893246971389,194.4020464617803,1,0,0,0
0.13525082767169666,0.00249056702927559,0.06489425014148431,36.60160520823671,0.27372069398971,0.002159714249367993,0.6127256595291631,193.17439503574633,1,0,0,0
0.08691479132474281,3.4062284633171544E-4,0.05267030636089763,3.314613909537034,0.18614455964970258,2.7523539912954227E-4,0.5517098741898737,220.16469444734176,0,0,1,0
0.18661328138825234,0.007112131956753034,0.07314627586682504,24.459417082748793,0.13919574186081243,0.0036736399181560683,0.5363165075034126,163.754301566587,0,0,0,1
0.10537038286522453,9.675107701643733E-4,0.07260060537522597,39.79128420345185,0.23308364276501914,6.374807007421786E-4,0.5574511284503838,188.6948649213067,0,0,1,0
0.17511428527998746,0.01115078953188393,0.04918979118109421,23.992730341143783,0.09127606237080617,0.005287158978941746,0.5536898222940276,214.39644051480934,0,1,0,0
0.03048137802929469,2.7284835279641737E-4,0.055351136858454136,27.809192964099054,0.06731328861968879,1.3906957528221633E-4,0.5763524057217272,200.9400475142775,0,0,1,0
0.16482697149936876,0.015033105642599262,0.0889735383447857,41.08437051123027,0.20162948926423277,0.007441336614827007,0.6046808510638284,151.7376098021479,0,1,0,0
0.16678964736726468,0.0023845974952397225,0.06994313558335852,52.89242803792277,0.0924646072271884,0.0013090907888805914,0.5467820392890427,182.72550052598754,0,0,0,1
0.21940291436626486,0.0062885246992230364,0.05082740398143561,39.602220575822244,0.17715094917330068,0.005987769850915126,0.46456484006942417,186.59608350285245,0,1,0,0
0.10880805619095393,0.007626572526020208,0.05742833281672384,1.9640029406548374,0.18918336467978394,0.009515157894712307,0.5474218289085524,220.26501815982107,1,0,0,0
0.15502764833450902,0.0024391274133204834,0.088178256982114,5.908390419524836,0.15655529627801648,0.0017259061776338004,0.5164990601503776,218.76765251991833,0,1,0,0
0.13995170503206164,0.007133751142673779,0.05880720433101462,21.48535894707707,0.15149355247465712,0.004642005671307567,0.5762339234377372,173.1588990808281,1,0,0,0
